Random Seed:  999
/mnt/mscteach_home/s1890135/EvolPokeGAN/experiments/experiment_results/PokeGAN_experiment /mnt/mscteach_home/s1890135/EvolPokeGAN/experiments/experiment_results/PokeGAN_experiment/result_loss /mnt/mscteach_home/s1890135/EvolPokeGAN/experiments/experiment_results/PokeGAN_experiment/saved_models /mnt/mscteach_home/s1890135/EvolPokeGAN/experiments/experiment_results/PokeGAN_experiment/outputs
Data loaded
Generator(
  (main): Sequential(
    (0): ConvTranspose2d(100, 512, kernel_size=(4, 4), stride=(1, 1), bias=False)
    (1): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU(inplace)
    (3): ConvTranspose2d(512, 256, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (4): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (5): ReLU(inplace)
    (6): ConvTranspose2d(256, 128, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (7): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (8): ReLU(inplace)
    (9): ConvTranspose2d(128, 64, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (10): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (11): ReLU(inplace)
    (12): ConvTranspose2d(64, 3, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (13): Tanh()
  )
)
Discriminator(
  (main): Sequential(
    (0): Conv2d(3, 64, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (1): LeakyReLU(negative_slope=0.2, inplace)
    (2): Conv2d(64, 128, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (3): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (4): LeakyReLU(negative_slope=0.2, inplace)
    (5): Conv2d(128, 256, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (6): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (7): LeakyReLU(negative_slope=0.2, inplace)
    (8): Conv2d(256, 512, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (9): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (10): LeakyReLU(negative_slope=0.2, inplace)
    (11): Conv2d(512, 1, kernel_size=(4, 4), stride=(1, 1), bias=False)
    (12): Sigmoid()
  )
)
Starting Training Loop...
[0/500][0/12]	Loss_D: 1.6147	Loss_G: 5.2526	D(x): 0.6052	D(G(z)): 0.5669 / 0.0074
[374/500][0/12]	Loss_D: 0.0223	Loss_G: 7.0486	D(x): 0.9987	D(G(z)): 0.0204 / 0.0012
[375/500][0/12]	Loss_D: 0.0135	Loss_G: 5.6870	D(x): 0.9958	D(G(z)): 0.0091 / 0.0051
[376/500][0/12]	Loss_D: 0.0116	Loss_G: 6.0637	D(x): 0.9964	D(G(z)): 0.0080 / 0.0033
[377/500][0/12]	Loss_D: 0.0387	Loss_G: 7.5467	D(x): 0.9984	D(G(z)): 0.0358 / 0.0007
[378/500][0/12]	Loss_D: 0.0111	Loss_G: 5.9844	D(x): 0.9967	D(G(z)): 0.0077 / 0.0043
[379/500][0/12]	Loss_D: 0.0095	Loss_G: 5.9479	D(x): 0.9971	D(G(z)): 0.0065 / 0.0040
[380/500][0/12]	Loss_D: 0.0161	Loss_G: 5.7377	D(x): 0.9961	D(G(z)): 0.0121 / 0.0050
[381/500][0/12]	Loss_D: 0.0087	Loss_G: 5.9748	D(x): 0.9961	D(G(z)): 0.0048 / 0.0038
[382/500][0/12]	Loss_D: 0.0099	Loss_G: 5.7309	D(x): 0.9949	D(G(z)): 0.0048 / 0.0046
[383/500][0/12]	Loss_D: 0.0112	Loss_G: 5.8888	D(x): 0.9977	D(G(z)): 0.0088 / 0.0039
[384/500][0/12]	Loss_D: 0.0090	Loss_G: 5.9435	D(x): 0.9958	D(G(z)): 0.0047 / 0.0035
[385/500][0/12]	Loss_D: 0.0085	Loss_G: 5.9328	D(x): 0.9966	D(G(z)): 0.0051 / 0.0037
[386/500][0/12]	Loss_D: 0.0126	Loss_G: 5.9689	D(x): 0.9950	D(G(z)): 0.0075 / 0.0042
[387/500][0/12]	Loss_D: 0.0509	Loss_G: 9.3707	D(x): 0.9992	D(G(z)): 0.0479 / 0.0001
[388/500][0/12]	Loss_D: 1.7103	Loss_G: 0.7848	D(x): 0.4213	D(G(z)): 0.3356 / 0.5510
[389/500][0/12]	Loss_D: 1.1930	Loss_G: 1.2217	D(x): 0.5987	D(G(z)): 0.3853 / 0.3581
[390/500][0/12]	Loss_D: 1.1219	Loss_G: 1.5528	D(x): 0.5336	D(G(z)): 0.2624 / 0.2686
[391/500][0/12]	Loss_D: 0.6915	Loss_G: 3.5707	D(x): 0.7637	D(G(z)): 0.2752 / 0.0501
[392/500][0/12]	Loss_D: 0.8296	Loss_G: 5.1994	D(x): 0.9007	D(G(z)): 0.3912 / 0.0129
[393/500][0/12]	Loss_D: 0.9090	Loss_G: 3.4444	D(x): 0.8360	D(G(z)): 0.3999 / 0.0636
[394/500][0/12]	Loss_D: 0.7423	Loss_G: 2.2459	D(x): 0.6279	D(G(z)): 0.1226 / 0.1897
[395/500][0/12]	Loss_D: 0.3091	Loss_G: 4.7471	D(x): 0.8513	D(G(z)): 0.0739 / 0.0180
[396/500][0/12]	Loss_D: 0.3620	Loss_G: 4.4412	D(x): 0.9089	D(G(z)): 0.1748 / 0.0283
[397/500][0/12]	Loss_D: 0.6999	Loss_G: 9.6628	D(x): 0.9855	D(G(z)): 0.4025 / 0.0001
[398/500][0/12]	Loss_D: 0.4598	Loss_G: 7.9165	D(x): 0.9844	D(G(z)): 0.2918 / 0.0008
[399/500][0/12]	Loss_D: 0.2684	Loss_G: 6.9213	D(x): 0.9872	D(G(z)): 0.1717 / 0.0025
[400/500][0/12]	Loss_D: 0.3882	Loss_G: 5.7785	D(x): 0.7622	D(G(z)): 0.0052 / 0.0258
[401/500][0/12]	Loss_D: 0.1978	Loss_G: 6.6176	D(x): 0.9598	D(G(z)): 0.1179 / 0.0025
[402/500][0/12]	Loss_D: 0.0692	Loss_G: 6.5204	D(x): 0.9730	D(G(z)): 0.0354 / 0.0036
[403/500][0/12]	Loss_D: 0.0613	Loss_G: 6.0438	D(x): 0.9821	D(G(z)): 0.0405 / 0.0035
[404/500][0/12]	Loss_D: 0.0672	Loss_G: 5.6332	D(x): 0.9467	D(G(z)): 0.0057 / 0.0052
[405/500][0/12]	Loss_D: 0.0558	Loss_G: 6.0894	D(x): 0.9889	D(G(z)): 0.0406 / 0.0038
[406/500][0/12]	Loss_D: 0.0365	Loss_G: 6.7396	D(x): 0.9917	D(G(z)): 0.0270 / 0.0021
[407/500][0/12]	Loss_D: 0.0279	Loss_G: 8.1040	D(x): 0.9814	D(G(z)): 0.0072 / 0.0007
[408/500][0/12]	Loss_D: 0.0256	Loss_G: 8.2821	D(x): 0.9963	D(G(z)): 0.0211 / 0.0004
[409/500][0/12]	Loss_D: 0.0129	Loss_G: 8.0803	D(x): 0.9961	D(G(z)): 0.0089 / 0.0004
[410/500][0/12]	Loss_D: 0.0010	Loss_G: 14.9568	D(x): 0.9990	D(G(z)): 0.0000 / 0.0000
[411/500][0/12]	Loss_D: 0.0322	Loss_G: 10.5232	D(x): 0.9981	D(G(z)): 0.0294 / 0.0000
[412/500][0/12]	Loss_D: 0.0063	Loss_G: 15.2129	D(x): 0.9938	D(G(z)): 0.0001 / 0.0000
[413/500][0/12]	Loss_D: 0.0000	Loss_G: 46.0644	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[414/500][0/12]	Loss_D: 0.0000	Loss_G: 46.4739	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[415/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7709	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[416/500][0/12]	Loss_D: 0.0001	Loss_G: 46.6098	D(x): 0.9999	D(G(z)): 0.0000 / 0.0000
[417/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6984	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[418/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7865	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[419/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5895	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[420/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6582	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[421/500][0/12]	Loss_D: 0.0000	Loss_G: 46.9419	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[422/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5270	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[423/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7748	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[424/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8077	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[425/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7255	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[426/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8879	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[427/500][0/12]	Loss_D: 0.0000	Loss_G: 46.3444	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[428/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6094	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[429/500][0/12]	Loss_D: 0.0000	Loss_G: 46.4744	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[430/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7214	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[431/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7596	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[432/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7911	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[433/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7901	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[434/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5407	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[435/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7248	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[436/500][0/12]	Loss_D: 0.0000	Loss_G: 46.3658	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[437/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8402	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[438/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7311	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[439/500][0/12]	Loss_D: 0.0000	Loss_G: 46.4881	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[440/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6475	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[441/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7315	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[442/500][0/12]	Loss_D: 0.0000	Loss_G: 46.9088	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[443/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6125	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[444/500][0/12]	Loss_D: 0.0000	Loss_G: 47.0085	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[445/500][0/12]	Loss_D: 0.0000	Loss_G: 46.3497	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[446/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7659	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[447/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6674	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[448/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6762	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[449/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7457	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[450/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6540	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[451/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5036	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[452/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7413	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[453/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6176	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[454/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8252	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[455/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8331	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[456/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5365	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[457/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5224	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[458/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7128	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[459/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7414	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[460/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5059	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[461/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8436	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[462/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7271	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[463/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6649	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[464/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7935	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[465/500][0/12]	Loss_D: 0.0000	Loss_G: 47.0018	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[466/500][0/12]	Loss_D: 0.0000	Loss_G: 46.4281	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[467/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6358	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[468/500][0/12]	Loss_D: 0.0000	Loss_G: 47.1025	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[469/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6214	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[470/500][0/12]	Loss_D: 0.0000	Loss_G: 46.3181	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[471/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7719	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[472/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7825	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[473/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8669	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[474/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8675	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[475/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8215	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[476/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7736	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[477/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5607	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[478/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8063	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[479/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7494	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[480/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6076	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[481/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8933	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[482/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7968	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[483/500][0/12]	Loss_D: 0.0000	Loss_G: 46.9576	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[484/500][0/12]	Loss_D: 0.0000	Loss_G: 47.0124	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[485/500][0/12]	Loss_D: 0.0000	Loss_G: 46.4780	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[486/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6136	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[487/500][0/12]	Loss_D: 0.0000	Loss_G: 47.1667	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[488/500][0/12]	Loss_D: 0.0000	Loss_G: 47.1331	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[489/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7804	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[490/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6960	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[491/500][0/12]	Loss_D: 0.0000	Loss_G: 46.7294	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[492/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5129	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[493/500][0/12]	Loss_D: 0.0000	Loss_G: 46.3087	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[494/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8508	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[495/500][0/12]	Loss_D: 0.0000	Loss_G: 46.4056	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[496/500][0/12]	Loss_D: 0.0000	Loss_G: 46.8214	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[497/500][0/12]	Loss_D: 0.0000	Loss_G: 46.6129	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[498/500][0/12]	Loss_D: 0.0000	Loss_G: 46.3171	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
[499/500][0/12]	Loss_D: 0.0000	Loss_G: 46.5659	D(x): 1.0000	D(G(z)): 0.0000 / 0.0000
Losses saved
Images saved
